No, I-I actually thought it was unfair the way everyone reacted. I mean you had just moved in.	0
I got a man here that sailed on the Golden Arrow And lived to tell about it.	2
You got a badge and a gun but you're still a punk so shut up - - Anderson, please!	4
We have to go back to London so we're going to stop off and see you on the way.	0
Freeing you up to play the victim.	0
We don't bother them nor Sir Harry Percival and they don't bother us.	0
No, no, no.	3
Joey. Joey. Joey. Joey! Joey!!	4
Oh my god, I am losing my mind.	4
So warm, so smooth.	1
Can I ask you somethin'?	0
All right, this has got to stop!	4
You're on duty.	0
Open your mouth.	0
Well, we won't tell anybody about that, okay?	5
Hi.	0
Thousand.	0
I'll see you tomorrow.	1
And is this in case the house sneezes?	2
Yeah, he was a good soldier.	3
I'm a three - time loser, Conrad.	3
Or did you think to find me grown gray completely?	4
She is kicking so much!	2
Okay you two are asking the court for an annulment?	0
But since you insist on being treated as one, I have no choice but to oblige you.	4
Why do you hate everybody?	2
Well I've forgotten what it tastes like okay?!	4
I know a little about everything.	1
That's really beautiful. What does it mean?	1
Oh right its that girl's phone number.	0
Yeah, actually that's my roommate's.	0
Umm, do you know each other's hometowns?	0
I'm sorry, I do that.	3
As for notebooks two and three?	0
I'm good!	1
Uh no thanks.	0
Shell fragments.	0
Yes, and she's very supportive.	0
I saw an ad for a young lady that looked like she could have been 14 or 15 at least once a week.	0
Hey!!	4
Wanna peek?	0
I spend time with them, yeah.	1
What are you doing?	2
No, just a Friday night.	0
I'll be surprised. What about years?	2
There aren't any message you've forgotten to give me are there?	0
Standby.	0
This is history.	3
But you have known about me. No.	0
Oh yeah, that was great. Thanks to you, the hottest cocktail waitress there is quitting to teach the third grade!	4
All right!	0
Aaron! You gotta let me go. The guy's hammered!	1
See, Congress is no different than the rest of the country.	4
Oh, yes!	2
Huh?	1
Listen, I know you wanted to talk to me, but I have an idea that may make you want to stay married.  We register, and	0
You place an absurd value On the cheapest of human commodities.	4
Would you like a cup of coffee?	1
Bumpy?	2
Hey! Why are you all red and sweaty?	2
Junior when are you going to learn the difference between a rock and a nose?	4
There that one's finished.	0
And I cried the whole time.	3
Oh this is great! I might actually get to play Ben's dad!	1
How do	0
And this is what we do!	0
All of this hits by 6:00 6:30.	0
You think top gun up there will be able to tell if somebody's following us?	4
driven by an unknown force that enables the brain to function.	0
So the little water signs no umbrellas that was allowed.	0
Here you go Pheebs. Who else wants one of my special homemade brownies?	0
Monica! Stop throwing it so hard! We're on the same team!	4
The castle that looks like a hand.	0
If there's anything you want to say I'll be glad to listen.	0
The pretty one on the right. I think she likes you.	1
I would say to my 12-year-old self	0
Well, you know, there wasn't much we could do.	3
All right.	0
Yeah didn't we all?	0
All right guys what do you got?	0
S-K-I ending.	0
Adelaide, are you OK?	5
All of them?	2
Surveillance is my specialty.	1
No!	4
I live only for revenge.	4
I guess I was just so worried about having to...    come here and do... 'that'...	3
What am I gonna do, Virginia?	5
Apparently my birth was not considered a blessed event.	3
What were you doing?	0
Their flowers are dead.	3
I'm Detective Lipranzer.	0
Oh.	0
So what?! That doesn't give you the right to ditch me!	4
Get up, you big hero.	4
Why should I turn this bank over to anybody else?	4
It was a mistake. Please don't take this to mean anything, because it doesn't.	3
A thing not spoken?	0
You do not understand.	5
Umm, you-you and your sister seem to have umm, a very special bond, and	0
You gave me two years to pay them.	0
Shut up and put your hat on!	4
Me?	2
I have a coach not pulled by four horses, but with the power of.	1
Even God wouldn't believe it!	2
Paige.	0
He's not alone. There are two people with him.	0
Say, wait a minute.	2
Ackerman!	0
Soo, ah, Eric, what kind of photography do ya do?	0
Hey!	1
Listen.	0
Well, I heard that you thinking about asking Phoebe to move in with you and I thought maybe, we should have a talk.	0
Are you all right Charlie?	0
I really belong in jail.	3
Oh.	3
You're the co-defendant.	0
No thank you.	0
What's a girl to do when a man keeps following her around?	5
Blue, pink, yellow or orange? - Green.	4
Lists tell you too much about the people who make them.	0
So I'm screwed.	1
Mmm.	0
Not anymore.	0
Go below.	0
Lovely lads and so natural.	1
Olly olly oxen free!	0
Ladies, I am amazed to think how you can endure as cold a few days without helaros.	1
I shot him.	4
No-no, she kicked our butts. You could be on the Olympic standing-there team.	4
I don't think you hear very well. I am not testifying at this trial.	4
Oh honey, I think I'm having one too!	2
Well why don't you use your key?	0
We don't like Marjory.	4
There's just so much pressure.	4
And you'll be all, 'Ohh, man!'	4
We won't leave this palace alive.	3
They're gonna keep him in that foster home!	3
You're not gonna see the sunset over there.	4
So... If you wear that you'll make mine less special.	3
I mean, I think it would've happened either way.	0
Be careful, you'll put my cigar out.	5
What you did to me all those years ago.	4
They taste so good.	1
It was the start of a new age.	0
No, but I was doing my thing and everything was going according to the plan!	4
Well, goodbye Chandler. I had a great blackout.  See ya.	0
They've only been going out for a few weeks and Phoebe is completely hung up on Mike!	4
That's why I'm here.	0
I shall miss you too.	3
I'm too old to be traded in.	3
Umm, well I would have to say that it's a, it's tragic love story.	0
What? I-I bought groceries, I was gonna make you dinner!	1
Yes, I do have to go to the bathroom.	0
Cos I think that people die sometimes when they don't wan na live no more.	3
Stop!	4
Ben, I want you to know that there may be some times when I may not be around, like this.	3
Oh my God.	2
Thanks a million.	1
So? What? What? They're gone! Monica's gonna freak!	2
Okay! Oh God, y'know what? It's really bad.	3
Is that why you became a chef? So that people would like you?	2
I mean... except with you.	5
Hey!	1
It means you become their slave hours a day seven days a week.	4
No!	5
No more.	3
So the police are extended giving the famous protection, for which we are justly proud in this country, for a finger, eh?	3
All right, call it in the air.	0
I can't believe he did this.	2
You should know, that we're doing this for Frank and Alice, who you know, you've been there!	1
Okay,  I can't imagine, I can't imagine my life without you.	5
Oh, you didn't see the Post?	2
Oh.	0
That's my money.	0
The laundry song that we sing.	0
You don't exactly look like neighbors.	0
They knew it wasn't beef	1
Yeah?	0
Say that's right.	0
I'd like to go home.	4
You deserve the worst for what you did.	3
Now, you listen to me.	4
Go! Out of here!	5
Oh!	2
Of course I am. I just have to make a call.	2
When I get up there I'm going to kick some ass.	4
Now?	0
This is very big, you talk only to me.	1
They'll never survive without their mother. Well.	4
Okay, stay calm. Nothing is going to happen to you, you are not in that much trouble.	0
Me taking care of you is no problem, huh?	0
Oh, look, wish me luck!	1
Half of Atlanta's on the way up here.	2
Oh yes! Thank you very much!  Oh that's-that's actually how the French drink it.	1
Say what?	2
Well that's a little crazy. Although I am y'know glad to hear that you're branching out on what you look at on the Internet.	0
Oh that makes me feel so warm in my hollow tin chest.	0
It's so good.  Oh, thanks.	1
You don't have any tobacco do you?	0
I always think candlelight's so romantic.	1
Come on come on.	0
You know what that's like don't you?	0
I'll call.	0
Franklin, look out for the Red Car!	5
Yeah, she's gay.	0
Not at all.	0
I'm afraid.	5
She's amazing! She makes the women that I dream about look like short, fat, bald men!	1
My grandfather wouldn't have anything to do with him.	4
Bomb!	5
Poor man's Kelsen.	3
That part was perfect for me! I can't believe I didn't get it!	4
Or God knows in how many lifetimes you'll be paying for it.	5
Yeah, right. Sure!	4
He is the Inspector Japp.	0
Whoa ho.	1
Oh Drake.	1
Hey!	1
Buy some condoms.	0
You fucking little douchebag.	4
Weren't you reprimanding a seaman for having his shirt - tail out. - - While the ship turned degrees?	4
Durango huh?	0
No, no, no, no, no.	4
Twenty - four, maybe even twenty - five years.	3
Listen Al you're not a bad kid but get one thing straight about me.	0
And you've been resenting me.	3
Pitman tried to straighten her out.	3
I couId vomit.	2
You get beaten though, don't you?	5
We have credited your account with five hundred dollars.	0
Questions?	0
Oh God.	2
Well including the windowsill... four.	0
We didn't hear that.	5
I was going nearly crazy 'cause I couldn't find Little Sheba.	5
A little further.	1
Yeah, you were, but you decided to make salmon because you had some left over at the restaurant.	0
Yeah, that-that Chandler cracks me up.	1
I'm going home. I - I'm not well.	3
You did.	0
Oh my God! It's Joey Tribbiani of Mac and C.H.E.E.S.E.!!!!!!!	2
Not at all.	0
What are you talking about, dad,	3
Burial ceremony... Under the sea.	0
Don't you point your pants at me!	4
Whatever you need, it's yours.	1
If this baby comes your way, look out!	4
Call the 980.	0
It kicked! I think the baby kicked!	2
Okay, I'm gonna ask you questions and you answer real quick.	0
We don't have jurisdiction over the computer.	0
He is so cute!	1
Well, I'm off to bed!	0
Like I said, they'll call you if they need you.	4
I said you're smart, but I'm not a fan, OK?	4
Stay back!	5
Mr Keith you are now the Morale Officer.	0
It concerns me!	5
I won't spit, and I won't stare at Monica's breasts!	4
Push!	1
What?!	2
Honey, we don't have any bears here.	0
All the more reason to spy the daylights out of 'em.	0
Okay.	0
How much longer do we have to wait?	4
You're ruining it!	4
He's going to reconstruct the balance of terror and open the ultimate can of worms.	0
Hey, Adelaide!	2
It's all your fault.	4
Apparently it was a true combat.	0
Whoa! What?! Why?!	2
Okay then.	0
It's a good thing I'm in music instead of comedy.	1
No, I-I mean your-your old best friend, here.  Lily, from high school. Remember?	0
I can't afford a fuckin' dream house!	4
Not exactly funny it's just that you're so different from your son.	0
I'm staying as long as we're busy.	0
Your hands.	0
Okay.  Every time.	0
No mice for you, Twister, not today!	4
What?!	2
I saw those guys coming towards Nick's house just before we got out.	5
For me and you	1
All right. - Okay. - It was nice to meet you, mark.	1
I just went into his room that night and watched him sleeping.	0
No matter what's happened, this child is going to need you.	5
It is being covered up, but, probably not for the reasons you might think.	5
Let us begin.	0
Otherwise... she'll kill him.	5
No such thing.	0
Hey Pheebs, I'm-I'm taking Charlie shopping, why don't you come and I'll help you find something.	0
Concede.	0
He also does not support me.	5
You're going bald too.	3
Okay. Sorry.	0
I bet you're a Gemini.	0
I love Columbia on summer afternoons when everyone's away.	1
Dobbin, make them pipe down.	4
You have a lot of faith in us!	2
Umm.  Umm. Umm. I don't think so.	1
Okay, but wouldn't it be easier if you had to tell me something that you could tell me.	0
I wish I could spend more than two hours with you.	3
I'm sorry Joey, as long as he's here and he's conscious we're still shooting.	0
It's Isabelle James.	0
Yes, he loves you.	1
I'm sorry to hear that, Lady Fingers.	3
Okay that's fair.	0
I don't think this is gonna work. - I'll back up.	0
Ross couldn't fit down the trash chute.	0
Chill or die, asshole.	4
Oh my God!!	2
Outstanding.	2
Get the money.	0
I got in there myself once.	0
Then I danced in tuscaloosa and the Mayor said the nicest things about me.	1
You can head for the barn.	0
Hello Egan.	0
What the hell?	2
And I dangled it in front of him and ripped it away.	4
Gunther, y'know what, I am a terrible waitress, do you know why I'm a terrible waitress?	4
Chaucer, I thought you'd be amused.	2
Things usually change for the better.	1
It's not hopeless! Dr. Stryker Ramoray's a miracle worker. Look, here he comes.	1
I can't believe I'm going to lose this job!	3
Just go for it Chandler.	0
I just Bamboozled Chandler!  Which is not uh sexual thing. That was a quick shower.	0
My wife's a lesbian.	3
The three of spades.	0
The reason we didn't tell anyone was because we didn't want to make a big deal out of it.	0
Were you together? Yeah.	2
True, but the soldiers would kill us before we got to the river.	5
Wait.	0
Hey Pheebs!	1
You may be right.	3
You gonna knock off a police lieutenant?	4
And nice earrings for a streetwalker.	2
Yeah. Right.	0
Here we go.	0
At the vet.	0
That's very sporting of you.	1
Ok, Barry's letters. Adam Ritter's boxer shorts.	0
I can smoke you out of there easy.	4
Nah, it's okay. Right, Gunther?	0
What happened? You still have the Monica wedding fund don't you?	2
Ben move it!	0
God took them because of my wicked thoughts! No.	4
She says as time goes on, he's gonna start getting agressive and violent.	3
And you really think this is a good idea?	3
I want this.	0
gonna be some hard times coming down.	3
I thought he was with you.	0
A man died from looking at his wife.	5
I just... I thought you guys were doing it, I didn't know you were in love!	2
Oh. Y'know, he hums while he does other stuff to.	0
No sir.	0
This is an unscheduled surprise.	2
Fuck El Paso.	4
Uh, I'm late for a meeting.	2
: Yeah.	0
Hey, Mon, I was just doing the dishes!	0
I didn't know anything about this.	3
I did.	0
Two hundred yards.	0
I'll see to it.	1
Yeah.	0
What did he bring his pigeons for?	2
I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she's crying out, 'Where are they, where are they?'	0
Yeah. - Consumed. - Yeah.	0
You had this in mind all the time. You want to escape.	0
Look, I've been thinking about it.	0
What do you mean?	0
I ain't denying that.	0
Who? - I don't know.	2
No, it's just a good bone bruise. And, right here  is the puncture wound from your ring.	0
It is so weird, I know what I said, but uh, this morning, I was lying in bed I was, I was imagining what it would be like to say yes.	2
Well, unfortunately, I don't get many callbacks so	0
Oh, I can't believe this!	2
Hey, Ross!!! I told you I don't!	4
Yeah Mr. Edwards is right here.	0
We ran those prints through the federal computer. Turns out they belong to one Josh. She's arrested for disorderly conduct in, in Kingston, some kind of antinuke bullshit.	4
Is it her?	0
Your Honor, isn't that a question for the jury?	2
Y'know I was thinking if we had a...a big fight and uh we broke up for a few hours	0
Okay, all right, all right, all right! Okay!  Okay, here's something, here's something blue and new.	1
He shouldn't have to decide here.	3
No that's all right. Don't worry about it.	0
I mean, that guy with the toe thing?	4
He was asked to take it up.	0
What-what are-what are these?	2
I wanted to let you know that the ambulance was late in getting away.	3
But what does that gonna do...	4
I'm good except umm, you still owe me a dance.	0
Oh... Milwaukee.	0
Joey! He's working!  You would look	4
Hi, Joey!	1
It's as if ordinary human beings, living ordinary lives, had suddenly vanished from the Jackson, and the world was suddenly full of butterflies shaped like people.	2
Why?	0
Look Carol umm, I was, I was thinking maybe uh, maybe we can spice things up a little.	0
All that Latino macho shit.	4
No, no, that's just Chuck Magioni, I-I sold him a house last year!	0
You get to be the mayor who cleaned up West Palm Beach.	1
What the hell is the matter with you?	4
Oh, maybe that's it.	0
I mean... uh, did you know you were  mouthing the words along with me?	0
Okay.	0
What do you call it?	4
Huh?!	2
I lost my place.	3
May I ask what you're planning?	5
Isn't there a national football league.	0
It has been such a tremendous excitement for me, this visit.	1
I know him.	2
You're getting me to the hospital.	0
Great. Uhh, just tell her her husband stopped by.	0
So that's why I made macaroni and cheese.	0
It's called urban blight.	3
Y'know what, you should like, you should buy a state and then just name it after yourself.	0
This is a house of ill fame, and I'm a fallen flower.	3
It could work if the government would spend more money.	3
What a character.	1
He died a week ago.	3
Listen, do you think- and try not to let my intense vulnerability become any kind of a factor here... but do you think it would be okay if I asked you out?	5
What? Honey.	0
The other item that might interest you is that when this train reaches its destination there gonna be some people waiting for you. Quite a few of them.	0
Shh. He did it. He told her off, and not just about the kiss, about everything.	0
He's cutting our throat.	5
That I don't do my job?	0
Hmm just some stuff.	0
Don't be angry.	5
Hoban?	0
What?!	2
Chandler! It happens to lots of guys! You-you-you were probably tired, you had a lot of champagne, don't worry about it!	3
Find the most tender and vulnerable, to destroy his heart.	4
Screw the captain.	4
May is a great scientist, but she also has destructive tendencies.	5
Do you know how many people are dying?	3
Rocky's hurt.	3
No. Umm, okay. But while you dial, let me show you the features of my new ringing handbag.  Oh, it does work!	5
So what's gonna happen to me?	5
Did you hear that professor?	0
Come on, honey.	4
Next thing you know, boom.	2
And they knew about it?	2
As I said, sir it all depends how far we're willing to go.	4
A Trevie and others.	0
Cassidy!	0
Cheerio all of you.	0
Oh, yeah, well y'know Chandler printed it up on his computer.	0
I see.	0
Actually I ah, I am a poet.	0
There's nothing sexual about this?	4
May still be some in that drawer over there.	0
Such as I was waiting.	5
He hooked up!! Tell us about her!	1
This one's from me.	0
Look, a fist!	2
That oughta do it.	0
Antlers.	0
No, stay there. You must stay.	4
Women just love single male parents.	2
It's too stupid. Perhaps.	3
Well, I'll tell you Rachel Karen Green, I had plans with Joey tonight and he left me this note.	0
Seemed like a nice fellow.	1
What did Bryce say to get you so upset?	3
He's killing me.	5
Hey! Great advice on that Joey thing!	1
Uh, here's, uh, here's this.	2
Okay.	1
I wish I were a woman of 36, dressed in black satin with a string of pearls.	3
Oh that one is available now, but only identical twins are eligible. It's a twins study.	0
Guess who's back.	0
But I can't tell you.	0
Oh good!	1
So you uh, want to do something tonight?	0
Uh, Kristen Riggs, this is Carol Willick.	0
It would be a pity if you died, not me	3
What, like a number?	0
"""Can't, its not there."""	0
There's no answer from the room.	0
Open the doors.	0
Yeah, it is.	0
You know so it shouldn't fall apart in his hands.	0
"""You wish."""	1
In this business, one should joke a little.	1
It's rosewood.	0
Honey, you're not gonna make enough money to help Frank and Alice just by selling knives.	0
So theoretically we could download our thoughts and our memories into this computer...	0
Not much difference.	0
No? So you're saying that if I called it, it wouldn't ring?	4
Chandler!	0
Come on Phoebe, look at that!	4
Hi Phoebe.	0
Pardon.	0
What you got on me Kid?	0
I'm sorry this had to happen, Harrington.	3
Well umm, Alexandra has been	0
Reconnected as he was making his name in the heroin trade?	0
See? I'm doing it. I am totally doing it.  I lost it.	4
I'll see you later Shooter.	0
Take off that collar!	4
I told him to bring the money out here.	0
Well I'd say the New York money will probably lay about... oh 8-5 on Lancey.	0
What you really need is someone who knows the territory.	0
Peanut butter and crackers and ice cream.	0
You?!  And-and you?!	2
So have I.	0
