And lock your doors while you're driving, Because there is no telling what kind of hustlers Can come up to your car.	5
Wait.	0
The radars are down.	0
I didn't hurt anyone!	3
I do, patrn.	5
The bite... was mine.	3
Felix, could I have a word with you?	5
I absolutely do not wan na hear about it.	4
And they have the gun?	0
Playtime is over sweetie.	0
You're watching 8 News Now.	0
Tell the cobbler I am delighted to have it.	1
Is there a seat on your plane?	0
Ask the Afghans.	0
Yekaterina Orlova.	0
Blowing them up.	5
Is this record correct or not?	4
Listen Al you're not a bad kid but get one thing straight about me.	0
First Tommy, now Partridge.	3
That's quite a knife you carry.	5
I said hold your goddamn fire!	4
Give me my clothes please.	0
Pair of eights.	0
How lucky you lawyers are.	1
Which is fine, because you really never could have had me anyway.	1
Ghosts!	5
I thought you might want a little cheering up.	1
Something's wrong.	5
Never you mind.	3
They been bothering me.	4
I didn't ask you.	4
I just can't keep doing this.	5
I've done my job for today.	0
Who's that?	2
And this spic, Zephaniah, what a fucking nut case.	2
Have a good evening sir.	0
Why would anyone recognize me?	3
Oh, come on, have a brandy.	1
Alright let's move in.	0
Princeton 1941...	0
Honey why don't you go out to the kitchen and bring us some of those... fancy little hors d'oeuvres.	0
Little Ben. Come here inside.	0
Don't tell him.	0
Is he gonna be a problem?	5
What, are you guys blind or something?	4
ISI is sending someone important to meet the CIA.	2
Er we're this way.	0
At a moment it tears the letter in three long strips.	0
They're maniacs.	5
There's a little bit of work I still need to do I think.	0
These darn things are heavy!	2
You're here to repent your sins is it?	0
[All gasp] Zu.	0
Come on, Betsy. You can't have them.	2
Please. Please listen to me.	5
It is a rela...teva...camenza...	0
of the king.	0
We're rich!	1
Stall their deliveries, push them off the streets!	4
What's that got to do with a train?	2
Hey buddy.	0
I hope every member of this body feels as I do.	5
I see my child... in different poses... that look like she was drugged.	5
King Willie's boys.	0
Sit back.	4
Do something!	5
Look at you, baby girl! Hey, you ready to blow this joint or what?	2
I demand you stop this charade! You... Demand?	2
Hey buddy boy!	0
Would you like to go to a movie with me sometime? Okay.	0
Let us pray.	0
This is a wonderful thing.	1
Our first description of this clown at whom no one is laughing.	0
No! By God, you may not!	4
He blows it.	4
You are everything I would want as my wife.	1
Sit down and relax, and... be brilliant.	1
How did you know I was here?	2
What happens now?	0
You British insult easy. Can't catch one of these cruds passing up a buck.	4
To the squad. Are they detaining it, it is?	3
Somebody, help us.	5
So what's the urgency Miss Sciuto?	0
If your mother were alive, she'd be so happy.	1
Ripping out phones, urinating on desks.	2
Because it seems so hopeless, is that it?	3
Thank you. - You're welcome.	1
Case, it strikes me you chose a strange time to tell us this.	2
You don't want to fly again?	0
You might have noticed I've got a slight weight problem.	3
You changed that, and you can't change it back.	3
I'm glad you said that.	1
As bad as it was having her missing, it was so traumatizing to hear these words coming from your - year - old child.	5
Mom?	5
Why is he being sick? - Yeah he's...	0
He's ready.	0
Let's get her!	5
But I'm missin' it, man.	3
is she expecting you?	0
What then?	2
You can get home you can have a good night's sleep and then we talk tomorrow.	0
You may only discuss your testimony with the parties to the trial.	0
Oh, you have tobacco!	2
I'm Bastian's father. Barney.	0
You think I got this job because I fucked some fat - cat friend of Horace's.	4
Do you have a car?	0
Since we are nearing the island of Crespo You will have an opportunity of selecting your own food.	0
Thank God you're here.	1
I've got to go to Fort Wayne, first plane.	3
For 75 the wife can watch.	0
Don't you think I know it?	4
I ought to have a doctor.	5
He talks about the great lie .	3
I'm leaving you, my dear.	3
We've got two gold tickets!	1
What's the occasion?	2
I'm gonna kill myself.	3
Sweetheart, don't get personal.	3
I can't keep him. He's getting farther away.	3
That little gal means more to me than the whole wide world Shooter.	0
I like!	1
Sometimes cheap perfume can be very exciting.	1
Small green and split three ways.	0
I'll be paying with cash.	0
Nothing sir. I'm just searching the corporal.	0
I saw an ad for a young lady that looked like she could have been or at least once a week.	3
How'd they know you were on this train?	2
I don't want to get shot.	5
Remember the night? The first time I went scrambling with the Rebels.	1
Do you really think they can do anything?	2
Japs!	5
What are you, my mother?	4
Don't I know?	2
No you know the lingo out there.	0
Final and comprehensive list.	0
All I could think of was that they were going to kill me.	5
Remarkably Justice David Souter formerly a Supreme Court Justice will be one of three judges hearing the case.	0
The best! - Mr. Mcdonald!	2
We're on our way to the airport.	0
Now that I've shot my face off, I'll give you the chance to do the same.	4
I met him in London.	0
Just think of it as a little bonus.	0
Flynn, we've discovered something the human race has been searching for since the beginning of time.	1
Phil is just my lawyer.	0
Is he gonna be a problem?	2
Then how do you explain pee-wee Herman?	0
You're the Homicide ADA? - Yeah.	0
I guess I can't blame you.	3
As for the rest of what I have to say you will find it neatly typed at some length on this piece of paper.	0
Yes my lady. I go for the bed soon to follow it to the dinner.	0
You see what a good wife she is?	1
You have been making things terribly difficult for Colonel Ted.	4
Why do you ask?	0
It must be a mistake, he was clever...	2
Please, this job means everything to me.	5
Him and a lady passenger alone on an island.	0
Judge you said we would be entitled to some leeway...	0
Lonesome picker in front with watch house under the pressure on the second.	0
'Death is part of the game.	0
This is good.	1
It's gonna-- it's gonna be okay.	0
These are death row inmates!	5
Mommy, what happened to your hand?	5
This has been a terrible shock to them.	3
I'll get in trouble!	5
We don't want none of his gratitude!	4
I want you to get a hold of yourself.	4
Reed, don't try it.	4
( laughter ) Gurning.	1
The best died there.	3
I think my cook has managed guess what I like.	1
2163 officers and men 541 pounds of rice issued at 4 ounces per man.	0
Because it didn't work.	4
That's some sign you got on the door out there.	2
As soon as I use the words crash heat or sensors they all stop talking.	0
Shh. Somebody's out there.	5
Look I got money to spend in here.	0
She loves us very much.	1
What's dying?	5
Uh no thanks.	0
Well uh actually I'm just having coffee. I'm not having breakfast or anything.	0
Spoil what?	5
Something.	0
Why do you want to kill all my friends?	3
Well how else was I supposed to get Bethany to come home?	0
The order was given by Admiral Train to try and get this object forced down out of the sky if at all possible by whatever means possible.	0
And you shouldn't neglect your gums.	2
She's sad right now?	3
I don't know what I'm going to do.	3
They must have been tracking her or waiting for her to show up.	5
He knows Cumberland very well. So, you'll be in good hands.	1
I know. Ring the alarm?	5
I know you are, but this just got times harder for me to get out of.	5
Congressman Watts.	0
Yeah and...	0
Victor Marchetti former Special Assistant to the Executive Director of the CIA.	0
What would you figure the odds to be Shooter?	0
If we let him live, could he forgive us?	5
I need to see you right away.	1
We have diddly - shit.	3
What parade?	2
The monster?	5
I don't say that with any kind of blame or accusation, but that is when it started.	3
Fasten your seat belt.	0
Come on. I want to dance.	1
Everybody that comes to Hannibal got a dream.	1
You really want it that bad?	2
But everyone pretended he could walk?	2
You touch Louis again and I'll kill you.	4
This is Kevin Quinn Chief of Homicide Bureau Office of the District Attorney County of New York.	0
You just met me. I'm as surprised as you are.	0
May he rest in peace.	3
He said again that the more early I was going away better.	4
That's what I got was arrested for.	0
You look like death.	3
Go! Phone!	0
He wants to meet you face-to-face.	0
Go! Out of here!	4
King Lucius says not only do I have to kill you,	5
What the hell are you talking about? We had drinks last night.	4
Give this man Union Cane a chance to challenge you for the heavyweight championship.	0
Always totally unlike me.	0
Well it's the other way man!	0
It would sound silly even to try but perhaps not to you.	0
Some of the most powerful men in the world are gathered in this clearing.	1
Fuck this shit.	4
So you do not recognize me?	2
All right, I'm coming in.	1
You won't cheat Reed out of publicly ordering you out of her house.	4
We've lost the baby's heartbeat.	3
I'm sorry, I didn't think.	3
Elise?	0
He jammed Sierra and Tony.	0
A Trevie and others.	0
This witness will testify about a bar glass. They have no bar glass.	3
Just stay out of this.	4
It's just like that that you say-- l don't know what to do with that.	0
For a brief hunting expedition.	0
You don't know him like I do.	4
To the airport please.	0
The first person who's nice to us is another out - of - towner.	2
Put that on.	0
Later, you fucker!	4
She was wearing them tonight.	2
You had a shot in Public Domain where you looked at the camera, into me and I loved you.	1
Stop the car!	5
No I did not buy.	0
Give him a moment.	0
I decline to answer your question. I decline to answer your question.	3
Hello Ensign.	0
When Milton died, Dorothy was only five.	3
Am I good with that statement? I marked it up.	2
Out! Get out!	5
Hmm, it was rather sweet.	2
There was Harpoon Hannah.	0
Tommy leave it.	0
What's your electricity bill like?	0
On the way home we did loop - the - loops so that I could see the moon upside down.	1
Really, I've never been happier.	1
No! Are you crazy?	4
I'm retired.	0
What the hell happened in there?	4
You see. we're not like you think we are.	2
We? - My father.	0
Mm-hmm.	0
I've always admired the way he went into the snow for his mates.	1
Okay.	1
K.C. Kansas City Missouri.	0
Aren't you going to ask me to sit down?	2
Certainly it does not believe already that it is innocent?	0
I ain't got no dad! And I ain't got no mum!	3
What time do you finish?	0
Thank you! Yes!	1
Oh, yes!	2
That's how friends roll.	1
You look beautiful.	1
Okay, good luck I guess!	2
I unfortunately have to say that Sophia's legal strategy has been very effective.	5
Any trouble, call on the phone.	5
And Balboa goes down again from a right hand.	0
You've got a beard! You're a man!	2
She seems to be feeling a lot better.	1
And we're trapped.	2
Captain?	0
Fuck! Fuck!	3
Distilled from the essence...	0
Nice day, huh?	1
Put my fucking car back on the track, will ya?	4
No static on the street right?	0
One moment messenger.	0
Carry on gentlemen.	0
We don't like Marjory.	4
Sin! Look at him!	0
Why even tell me about it? Because I needed to tell you!	4
There's a lot of charming people hereabouts, Jane.	1
You damned near got us all killed.	4
We are not important.	3
We should get rid of the kid and buy a new cat!	1
We've got some adjustments you've got 1 5 minutes.	0
Ma damn foot's caught in the door!	4
l got it.	0
It seems there's no formal contract between you and Oakland.	3
Call it off, Jeames.	4
That way!	0
When have you had a date?	2
Or any place!	0
There's no happiness like it.	1
It means I haven't forgotten whose court I'm on.	4
It was the only game I could find where I wasn't holding markers on somebody.	2
I remember very little of my childhood.	3
Looks like this case will be settled in no time.	1
30 years ago my friends and I spent the night at a cabin. We found a book.	0
Hey. Good work.	1
The monster?	2
This is our compartment, not your compartment. I would like you to leave.	4
This is an old car.	0
Look we can't talk in here.	0
End of the line, asshole.	4
Morning sir.	0
Sure as hell is. He called us from there five minutes ago.	4
I don't think we can get it done by Monday.	3
What the fuck?	4
On an island famous for its fruit and vegetables?	2
Not good.	5
I screamed, but no one listened.	3
I think that had to happen.	0
Well, if there's been a mistake, it's yours.	3
I could ask you the same question.	4
Okay it's an Audemars Piguet.	0
You put asses into seats.	4
I knew that from the start.	0
There's got to be guns in this house.	5
Hudson rent-a-car?	0
You don't think I can handle a twin engine at, feet, straight and level over some farm country? I mean, come on, sir.	3
But I love you. I want you, Maltz.	1
Inside 'ere.	0
The best?	0
I did it.	1
OK Simpson.	0
That's the trouble with you.	4
There you go.	1
I control all that is empty.	0
That to marry Surrey would be the most senselessly cruel and destructive thing you will ever have done?	2
I had you pegged as one of George Brewster's hold-the-fort boys.	0
It's a little foggy that you're pissed about 'cause I thought --	2
I guarantee you that these dreams or nightmares or whatever the hell they are will never bother you again.	3
It's not an easy thing to do.	3
What we're proposing is a new election in the two states that weren't able to provide valid electors by the safe harbor date.	0
Who do you think you're punishing, huh?	4
There's somebody at the door.	2
You know, for an Italian kid, you ain't got a bad butt.	2
That's Brian?	0
Nuclear peace for years.	2
Checked in at the Pribaltiyskaya Hotel.	0
At night the executioner can't tell one from another	5
Please, give me one more minute!	5
We stole from the rich to give to the poor.	0
Check Control.	0
I gave her a pill she's good for another two hours.	0
Down the block right at the corner.	0
I need your help.	5
What's he got to do with this thing?	4
Roger can I have one too?	0
I know it's a terrible time.	3
I get to live in a place... it's OK. Don't get me wrong. The air is clean.	3
But I made a deal with the government so I'm here to tell the truth.	0
Get some sleep.	4
Objection overruled.	4
Okay we'll be in touch.	0
That was our only way of finding out what was going on!	4
This is Captain Renard.	0
She's very sick.	3
It's working.	2
Wait, and you never went to the cops after all these years.	2
Kennedy.	0
It's a bit humiliating, always borrowing Isaac's place.	3
Congressman Gracie is minutes late as usual.	4
Hello, Alcott.	1
Where?	0
OK?	0
That ain't gonna last forever.	5
No killing what can't be killed.	0
You'll just have to use it.	0
I'll be okay.	1
I know mother	0
I know a place that does a good breakfast.	1
What kind of a girl are you, anyway?	2
You can't hurt him like this.	4
Come in 01.	0
Nothing. I just... came over a bit... funny.	0
He had to go back to work.	3
Gentlemen... if there are no objections, I'm the dealer.	4
It's great.	1
Don't touch him, he's hot!	5
I wan na marry you.	1
You're running the risk of harming your children.	5
Make a motion for dismissal?	0
For a boy, it was a kind of paradise.	1
I will complete the task. Out.	4
He's a poor boy.	3
Seek out and engage the enemy.	5
Take her away.	0
Calendar number 375.	0
Slow down or you'll get a ticket!	5
Fuck! Fuck!	4
Because we've lived through it.	4
I love those.	1
Hey did you...	0
Well, I don't think I can do much, sir, but...	2
Would you have preferred the Verua kill me?	3
I've forgotten how good a bad woman feels.	1
He can't be your friend.	2
I'd give you a kiss right now, but I'm afraid I'll ruin my makeup.	1
I'm not playing games right now.	2
If I told you what we've been through...	3
The old man can still catch, huh?	2
Once he discovers who it was... He'll put the case into the file of the unsolved murders.	0
Did he ever show you the ring?	1
Willie, you look worried.	5
Dig me out a flying suit.	0
It was nice of your mother to let you come.	1
It. Spence sir.	0
Made friends?	1
Your boy is sicker than we know.	5
I'm sorry to hear that, Lady Fingers.	3
What brings you down from the palace?	0
Somebody! Open the fridge, damn it!	4
She's Barbara.	0
That's him in the back.	0
SRES377 directing the Senate legal counsel to bring a civil action to enforce a subpoena of the Permanent Subcommittee on Investigations.	0
I can't start the car.	3
I recollect a young man putting the same question to Eddie the Dude.	0
No?	4
Hey they're... they're shutting the door.	0
That's all I need, five more minutes.	3
We were so very sorry about your father.	3
It's Nobel Prize juice. Set sail for home, for Concord!	1
I know my people.	0
Let's dance!	1
That very one.	1
Sorry about that.	3
No diaphragm in that lady. What happened to it?	5
I really need your help, Mr Jonathan.	1
Look what I found.	1
So many people are not interested in changing the laws in regards to the internet.	4
Take my head to the emperor Maybe it will move him	4
Let's talk this over Harry.	0
This strange coffee is a bore, but what can I do when I can't sleep?	3
I want some information.	0
He's fighting.	0
Hey, let me outta here!	5
I'm afraid it isn't quite as easy as all that.	5
They do not know the hardships of the imperial court	3
Aren't you going with Toby?	2
You aren't one of them, are you?	5
Don't you understand?	4
Can he be moved!	4
You can head for the barn.	0
Yakov said he will meet you in Leningrad in four days from now.	0
I'm not gonna fire you.	4
You thought I was in this for the money, Sheridan?	2
I like Wesley, because I always know where he stands.	1
That was lovely.	1
We tag every key on board with the owner's name.	0
Usually, this woman is gentle as a dove.	2
And you who have carried out.	0
Just wait till he's looking down your throat that's all.	0
You had... well I can't tell what you really had.	0
No it's all right. I'll come.	0
You'll need more than just two of us.	4
I knew it all along though, didn't I? What else it is new, right?	2
Spare some change? No.	3
Says who?	4
Catch it!	0
I have a fianc.	0
At least.	0
Move it, boy!	4
We can relax now.	1
Excuse me your highnesses, but you're going to be late, And this restaurant recipe begs to order.	5
There's a new man.	0
Break out a spare shaft.	0
Ben Rich head of the Skunk Works between 1975 and 1991.	0
Do you think he won't?	0
She did what?	2
Get him off.	0
We ain't hungry... not food hungry anyway.	5
Finally.	4
Right, that's better, it's closer.	1
She always ruins everything.	4
Oh, what are you doing here?	2
Why waste it on these stupid pets?	4
Hey you know what?	0
I'm a monk.	0
I lost my head for a moment, but I couldn't help it.	3
I'll make sure someone's assigned to your witness.	0
I know Ma told me.	0
He attacked your bitch.	4
Whether we live or die may depend on what happens here.	5
I'm sorry to hear that.	3
What are you doing here, Nicol?	2
People used to stop on the street to admire me.	3
Coffee.	0
We know how fast we can go.	0
Do you hate champagne?	0
Stevenson, the funniest champion ever.	1
Why didn't you help me?	4
Two years sir.	0
What are we talking about?	0
Piedmontese navy will be very important in your life.	1
Another big guy, he pulls his badge, and he says :	5
I might not be around for much longer.	3
Father, is it all over?	1
Yes as it should be with a Contessa.	0
Sure you do.	0
Cover up her mouth!	4
There's something, and if I'm right, I think I've solved a murder.	1
Right here.	0
Sort of, yes, from around the neighborhood.	5
I also know about the stakeouts, the tailings, the video cassettes.	5
Now I want that fucking Texador.	4
There's no change in it, is there?	4
She was so excited to see her mother.	1
No, not perhaps .	2
Well... We think... maybe the porter left it in one of these compartments by mistake.	0
Michael Peterson. I was your pallbearer.	0
Seriously, must you keep your bicycle in the hall, Father Frederick?	4
Are you going to come or do I have to drag you?	4
LITMO is the Leningrad Institute for Mechanical and Optical Science.	0
The accused and his woman were living with some luxury at his home of the mother	0
I took a sabbatical, and I traveled. But no matter where I went, The memory of that awful night	3
Mr. Sabich.	0
Yeah, and in this heat... I mean, Stephen and barbecue!	1
There were towers there were spherical buildings.	0
How come she leave that job?	2
He's late.	0
They're coming to get you, Aldington.	4
You're not telling me anything I don't know.	4
You wan na teach me how to handle my own daughter?	4
I've looked all over for shoes like that.	2
One two three!	1
Yeah, that's it. That's it. I love you, Bray -Coffey!	1
Wait! Wait right here!	5
We should question Bobby Tex with his old lady and the goombah in the room.	0
Dennis the news footage didn't help me very much.	0
Juliette this is King Frederick Von...	0
I bet you're gonna get a big promotion when this thing's over.	1
Both of you.	0
The witnesses said it was a clean take-out.	0
The Voice played a role in Herndon Tacoma's journalism that was unequaled.	1
Never, not even for a minute, I believed that you had been.	2
Mr. Bowen, are you opposing me?	4
If I could lie it down I would!	0
The will disappears and she takes his secret to the gravestone.	0
Look at that she's waiting for you.	0
It's just not that cute anymore.	4
There is?	0
Sing me a song.	0
Turn all of that administrative bullshit to Mac.	4
What are you going to do?	5
Are you telling me he's carrying a. and a.?	4
I ain't talkin' about money.	0
How much longer do you think your country will last?	5
I went to see you at work.	0
Happiness is something I know nothing about.	3
It gets late fast in these times.	0
This ain't your personal little war, you know.	4
The answer is no, unless you want your boy killed.	4
Once you're out of here never come back!	4
OK.	4
When? - Call came in last night.	2
That was nearly a six.	0
I have a boy and a girl.	0
He's gonna kill her.	5
You murdered your own brother. - You murdered your brother.	5
Anyone can buy OCP stock and own a piece of our city.	0
It's just the beginning.	4
I'd always heard how badass you Grimms were, but your mother was a complete letdown.	2
We got the room booked for the whole morning.	1
I did not permit you to come in here.	4
Mr who?	2
Isaac in office can cause damage.	3
Thanks baby.	0
I'm saying that I've never known you not to know what you want.	0
Cut the conversation.	4
The important thing is that you stand up there and take your cuts, OK?	1
Maybe upstairs.	0
Bernard!	0
Don't imagine things, Elsie.	4
Stop putting on that gear!	4
I haven't heard the sound of home in a while.	1
Well, why didn't I know about that?	4
Come on Tommy.	0
Oh, my God. It's the devil.	5
What have I done now?	5
Why's Eben an angel?	0
Look, money!	2
Sir Harry Percival.	0
And in that, you will be essential, mon ami.	1
I've had seven years in the Atlantic.	0
Only former ones... or future.	0
Hey, what the hell are you going to Frenchy movies for, anyway?	4
You got to kill him, Stuart, now!	4
These are escargot. It's French for snails.	0
She started advocating and doing advocacy work.	0
To serious? What they are?	0
I don't believe that beats three fours do it?	0
We are so late already.	5
We all started talking... or I guess I did.	0
Thirty? Thirty times?	0
It's just you know that sometimes... Well, you're not wanted.	3
How can you forget yourselves this way?	3
She told you?	0
That thing's not for real, is it?	5
Weather.	0
Teddy never made it.	3
Thank goodness.	1
I request a recess.	2
But there's no support for this appealing idea.	4
Wilbur.	0
Isaac you still have more to eat. But I'm through!	0
They have every right to invade ours.	4
You better talk to her now.	4
Aye, yous like to call yourselves opportunists instead of anarchists.	4
I am Jane Doe.	0
Oh well it's my own fault.	0
I see. We understand that you are presenting evidence Regarding possible demonic possession.	0
Father, maybe we could... Go in the other room and speak privately?	5
You're being assigned to Admiral Rockwell Torrey as chief of staff.	0
I know how to use this! - Don't make me use this thing!	5
You're just a product.	3
Okay Mother let the boy be.	0
I was in a shop once, and I saw a postcard with a beautiful house on it, right by the sea.	1
Be careful!	5
I do not know.	0
What has happened to your friends, Father?	2
You wan na help me make dinner? - Uh, no!	4
Then anyway this kid Skinny...	0
Then the light goes out.	0
And when the next plane is shot down, make sure you get the names and ages of the innocent victims right.	4
That little gal means more to me than the whole wide world, Shooter.	1
So... what in the hell takes you to Cambridge every five minutes?	4
It don't hurt having ' an angel on your side.	5
Oh, God.	5
Poor girl.	3
Switch over!	5
Can't make out her name tag.	4
Didn't you tell me to call you in five minutes?	4
The loveliest lady I've ever seen.	1
Did you just put that on 'cause you're nervous?	0
More money for the Pentagon when it's own auditors admit the military can not account for % of what it already spends.	5
The psycho - vigilante killer continues his daily diet for murder.	2
Well, I don't know whether I can believe all this.	5
What the hell?	4
I didn't mean to offend you. I was just being me, you know?	3
I mean you know if it had to be one of them.	0
Where did Alerander get his share of money?	2
Tough break for Pulovski.	0
He felt like one of those gods who appear to maidens in human form.	1
They're not looking for a murder weapon?	5
Yeah, um, are we starting the interview now?	5
There's a picture of what they promised.	0
He let go of my hand. And I was lost.	3
You're crazy!	5
If we don't get that money, how's Doyle gonna go to seattle?	5
Forget it, that's enough.	3
She talked to somebody on the phone and we didn't hear what they said.	0
But, Nichols, whatever it is that you're going through, we can help you, but you need to... How the hell would you know what I need?	4
Standard opening. And now, you are being deliberately stupid.	4
It doesn't matter who wins or loses just so long as Big Ben wins for Mayor.	0
You will pay me back.	4
Hey, look! Pearson, Ferguson's out!	1
Stilwell, don't.	4
Who would do something like this?	4
That'd be great. Thank you.	2
He humiliated me!	4
Nitrates and phosphate for ammunition... The seeds of war.	1
What an extraordinary mother.	2
What's it say?	0
Tell the exec to join me in my sea cabin for breakfast.	0
Still you should have asked before taking it	4
You've had it too easy and you don't know it. No, no. I do know it.	4
No I'm going.	0
Without a wind, we'll lose him!	5
No, I think it's a lot more exciting than that.	1
Now I'd like to explain just what this will mean.	0
Autographed by the criminal himself. Hey, buddy, are you gonna read it or buy it?	4
Ah, thank you.	1
Grandfather, I think it's a good day to die.	3
Nice questions you ask.	1
'Course we're not.	0
The children of my world will have no more stories to read.	3
No maybe I don't.	0
We throw ourselves at your mercy.	5
Now, then I find myself in Burbank with no money.	3
Let's finish this.	0
Didn't he tell you that the mess boys ate the strawberries?	2
And me, Ricardo, I'm with her.	1
He got what he wanted.	2
I know this sounds weird... There's no place I'd rather be.	1
You did tell the Kid 8:00 didn't you?	0
Where's the kid?	0
Please it's Al.	0
I said no!	4
And I must say there is a certain resemblance.	0
Prius!	0
What about you Jackson?	0
I did not ask your advice.	4
Damn it, stay back here.	5
Ah, there he is.	1
I just don't want to see anybody hurt.	3
Hsiao-tsing said exactly the thing	0
Then you don't approve.	4
Space invaders Graham.	0
I want the best jockey available.	0
The church sells afterlife insurance.	0
Really, it is so good to see you.	2
Fine! But I'm not making a speech.	5
Right Lieutenant?	0
Well we got the air on full blast.	0
Come on!	4
No, Thoreau.	3
We don't know there's such a key.	0
That explains why they didn't rape me right off.	5
OK, so maybe I'll wise up someday too.	1
You know cars. Where's that from?	0
That butcher, Coverdale, he'll take head... and butcher them himself.	5
So do you want eggs or not?	4
You know something? Off the screen, I don't think I've ever seen you laugh before.	2
Boy, those English sure have a lot of guts.	2
He resigned from office to join the service.	0
Left right!	0
She figured out where the kids are being held, and she wants us to go rescue them.	3
The drinking, the drugs, that's not a regular thing for me.	2
I'm going to Broadway 96 you know it?	0
Why didn't you tell me about you and Frank?	4
Isn't that her dancing with that nice - looking young fellow over there?	1
The Washington State Supreme Court will decide whether Section 230 of the CDA should protect Backpage.	0
Your old man's a punk.	3
What's all the...	0
Don't be fresh, dear.	4
And you agree?	4
Not the way I'd choose for suicide.	3
