All I ever do is try to please you	3
You guys are so sweet, you know that?	1
No, thanks, I almost died once already today.	4
The value of one blank passport EUR 2500-4000.	0
She sure makes this old saloon smell nice!	1
Since -- what?	4
Left tangent: 350.	0
I'm rich enough.	4
The problem is, they already have a settlement.	5
Where's Waters? Who cares?	4
Relax.	4
We got a locked door over here.	0
What the fuck are they doing in there?	2
Uh let me-- let me give it to you.	0
That'll be all Smitty.	0
They told me you wouldn't see me.	2
Are you upset?	2
Gold!	1
What the hell do you want?	4
Even in one of yours, I would have thrown this glass at him.	4
All clear.	0
That night I got a grip on life again.	1
A cook?	2
They're not to come here, you understand?	5
Too bad the girls are in Yakima.	3
He'll use everything in the book and then some he's made up to kill you.	5
Take that sentence back!	4
No in the ring.	0
Subject is violently antisocial given to delusions of godhood. And he's hopelessly addicted to narcotics.	3
It is a happy occasion.	1
Well there were some exceptions.	0
Oh, look at those eyes.	2
He's the town joke, and I'm stuck with him.	4
What do you mean by that?	2
The point is, the miracle has happened and a great career is yours for the asking.	1
Don't you see they don't need you?	4
I've been doing just that for years until Sergei walked into my shop last week.	0
please! Look...	0
And that's the only way to make change, is to make your voice known.	5
I wanted to hurt a pimp. That's what I wanted to do.	4
How you handle tonight.	0
I feel rather sorry for him, don't you?	3
And those working in the Creston Project developing the atom bomb were told that any secrets that they disclose would result in ten years in prison, or an equivalent of a $, fine.	3
I have been thinking about you. Really?	2
I've known Connie for years.	0
I fell to the floor.	0
And you're amazing and this would be amazing.	2
No. - Really not?	2
You don't sound very grateful, Dr. Blood.	3
Do you think this is connected to what happened?	0
With a ring like that I could, dare I say it, rule the world.	1
And they spent a week briefing the highest level members of the Vatican.	0
But you can not help her.	3
You lost your ship?	2
I've never seen anything in my life as beautiful as you are.	1
I don't mind it if you call me Young, you know.	2
Oh, Christ. Don't patronize me.	4
No! No!	5
I see 'em walking around the streets depressed all the time.	3
Stud poker.	0
I was astonished at the extent of his reputation.	1
He used to use his hands.	3
Is it... and look who's there!	2
Second best just made full professor at MIT.	0
Don't you believe it.	2
That I knew how miserable you were with him?	3
I like this man, I want him to know it.	1
Hey, we got a free movie next door.	1
Detective Chapman's fighting for his life.	0
Define schizophrenia.	0
Dr. Philip Decker.	0
We thought anybody can understand this.	4
What the hell? - To see if she was a Grimm.	2
It's home.	1
Report readiness status in five minutes.	0
We're coming down.	0
Right away, Sapir? No.	4
I am the medical examiner and the chief pathologist in the city, and they've cut me out.	4
Oh, no.	3
I'd be too scared to do it.	5
He seems to know everything else.	2
Shut up and put your hat on!	4
No, I'm serious.	4
I'm not Bing Chow!	0
And, uh, I love to experience pleasure.	1
His plane could be late!	5
Let me be the judge of that.	4
So did you!	0
That is until Sheriff Tom Dart in Chicago frustrated with the number of sex-trafficked victims he's finding decides to take matters into his own hands.	0
And I'm being asked to brief the CIA director on stuff because he and the president are being lied to?	4
Fine!	4
I'll ask you straight.	4
I said it, damn you.	4
We have one more outstanding piece of business the Supreme Court nominee.	0
These are strange times, my friend.	5
Plates.	0
You're imagining things.	4
They've got... somebody else on the train besides the two guys.	0
If this is an escape route why didn't you escape long ago?	0
He's not here darling.	0
My father.	0
Look professor.	0
Isn't Roger's death enough?	5
When did you discover that?	2
There's a big hole in the flight deck.	5
Yerkes is army from the anus up.	1
One way to pleasure.	1
Oh wait hold it.	0
How could he, A young, inexperienced priest, Do battle alone with the dark lord himself?	5
We'd better go home.	0
Three bazaars and two parties.	0
She had been very abused.	3
Now, the police are gonna want me to let some of you go as a sign of good faith.	4
They liked each other immediately and got married,	1
Sister Euphemia of the Five Wounds.	0
These are my favourite toys. Who am I kidding? They're my only toys.	1
Clang had the whole temple transported here for your sacrifice.	4
Greetings!	0
I like the bubble. - Yeah?	2
Let's drink to something.	1
I'm always getting winked at these days.	2
The rest can go home.	0
Your vendetta has dragged on long enough.	3
We were robbed!	4
This way!	0
This one's tired.	0
That new thing. Television.	0
Sister Euphemia there's some woman on the phone.	0
But I just escaped from here! Don't you understand?	4
My boss'll have your job!	4
Come on the tougher the competition the better you used to like it.	0
I know you're not a spy.	0
Forgive me.	3
He -- he's a friend.	5
They come from the New Orleans Bridge Club... and they've been bonded by the steward.	5
Doctor, can a sane man possibly perform offensive or foolish acts?	3
You've come to the right place, buddy boy.	1
We can go to the Fairmont...	3
Come on come on.	0
I parked it in... in a parking lot and I just... I forgot where I parked it.	5
Come on, I'm old enough to be your father.	4
Hey, come on.	1
Yeah do you mind?	0
Ever since the club split up I missed you. We all missed you.	0
Where's Shelleen?	0
That right, mister?	4
I'll wait.	0
And I had four.	0
They are two pounds and three pence please.	0
Our lives are woven together in a fabric, but the connections that make society strong also make it vulnerable.	3
Kaili.	0
I didn't know anything about this.	3
Because it is in love with her, clear.	1
Look, I'm accused of doing something I didn't do.	4
That's Quiller's, he values that. He won it! Good!	2
But, what if it doesn't work?	5
Swell!	1
Well, we won't tell anybody about that, okay?	5
Chaucer, I thought you'd be amused.	2
The reason you never take your wallet out at a ball game or anyplace else is that someone's gonna steal it from you.	5
Before I realized what you are.	0
Joel really digs you.	2
I don't want to start rehashing everything.	4
I mean she traveled extensively under numerous aliases.	0
Rock, go!	5
To the four of the afternoon the Lady Inglethorp talks with it I adopt and it threatens to denounce it to the woman.	0
Did you write me that letter or not?	4
That is a beautiful thing.	1
She lied!	4
One of them was Italian.	0
You'd better tell your friends, too.	4
He doesn't want trouble.	0
Set us free!	5
They would be bugging your phone, surveilling you hours a day, and they wouldn't have tipped you by sending Jones. I -	5
It's very reasonable.	0
I know that your life is here.	3
Looking at it now.	0
But then again so was Lancey Howard.	0
I can see through you to the garage beyond.	0
So me and my partner bolt up the stairs, somebody is screaming bloody murder...	5
What's the matter, Whitman?	5
What did I do tonight that you didn't?	0
That woman as the equal of man is entitled to equality before the law.	4
Or perhaps you'd know what you did with the money.	0
I put my ass on the line for nothing!	4
Well none of this is making much sense right now.	0
Escape is impossible.	5
I wouldn't have missed this for anything.	1
Now I've really lost her.	3
Pa's no killer!	2
I don't want to raise him by myself.	3
Good night, Smith. Good night. - Good night.	1
How dare you, you... How long has she been in this condition?	2
But I got ta warn you, she can be a little vicious with the garlic!	5
The ring!	2
Yeah, well, we're going. - Not with you!	2
Mother of God. Garcia ' dog? - You said pig.	2
Thank you. I am still curious	1
The good people of Alton!	1
Eights.	0
The sun's still high, you can try it again.	1
Because I want to.	4
Let's be clear...	0
While on my staff you'll communicate with Toulebonne through me.	0
The last time this witch went to a party, she made the princess prick her finger with a spindle and fall asleep for years.	4
That's fabulous, really.	2
gonna be some hard times coming down.	3
You'll go too far.	3
Nobody gives a shit, believe me!	4
Man, they'd lock me up from now to Halifax.	5
I've forgotten the Spanish for Cinderella.	0
You don't get it, do you?	4
Don't open that door, Rhys.	5
Why are you saying these things?	2
I'm afraid we lost our patient.	3
He was trying to stop it.	5
I should have taken the bus.	4
Let's go out to the car.	0
For these and all my sins of my past life, I am heartily sorry.	3
She's turnin' around!	1
Judith.	0
But the man I'm in love with doesn't.	3
That's better.	2
Do what he says :	5
Don't be so sentimental, Hazlitt.	4
Leader this is Three.	0
But I can't volunteer anything.	5
Maybe a kick in his skull would do him some good.	4
None sir.	0
l'm Still Here in D flat.	0
It was an avalanche.	5
They took the one with the collar?	5
That butcher, Eggers, he'll take 35, head... and butcher them himself.	5
lt's beautiful.	1
Do not think that I do not agree with everything you say, Cooper, but I...	3
What's your number out there?	0
Stay out of it.	4
You're happy all the time?	2
I won't tell it anymore.	3
Thirty years in this fucking office.	4
To forget one day your only obsession :	4
These are the names and numbers and preliminary statements of the hostages.	0
It's a cruel disease.	5
Yeah that's very sensitive.	0
Go get him, Dad!	1
To be frank, they could be gone by Monday.	5
How long have these weights been in use colonel?	0
I'm afraid you were misinformed.	0
You can't leave me here alone.	2
I also love the King.	1
You can't go down there!	2
It's time.	1
Yo!	0
Maybe some civilians.	0
I need alcohol.	0
Watch that enthusiasm. This is the Barrett.	4
Comes from one of the richest families in the state.	0
I don't think they're so big do you?	0
Yeah, well, she's out of town right now.	4
He had to act.	0
RJ and Camp could move there, and he could be the mayor of O'Neill. Stop.	4
Wet it with tears, bleed on it, Walter.	4
I wouldn't have had it any other way.	1
You're murderers!	4
I ain't giving you shit. I said I'd play you even, I play you even.	4
At that rate, we only have three weeks.	5
At 1300 hours.	0
Mother, I'll have to skip your party tonight.	3
I don't need a doctor. I need a promoter.	4
Mom, Haydn died.	3
OK I want everyone over.	0
Anyone who would deface a work of art with a color like that ought to have his ass removed.	4
I didn't say I came to kill anybody, all right?	5
Hi. Come on, dad, let's play! Come on, dad, please, let's play.	1
Yeah that's right Lancey.	0
Barley?	2
Did anybody ever tell you that you smell like the future?	1
Who the hell asked you anyways, huh? - Shut up!	4
The ship's packed with Muslim pilgrims, which could present a hostage situation.	5
When did you join the Navy?	0
Fuck the process!	4
The board will meet here within ten minutes.	0
Hi honey.	0
Sophia?	0
I have family shareholders.	0
Two and a half.	0
So to cut to the chase. Isabelle's Omniphone ad has gone viral.	0
The posted limit is 35.	0
They only make it in melanie.	0
Do something.	5
Don't you like children?	2
Seek out and engage the enemy.	4
From CinCPac.	0
Nice to see you too.	1
To the general.	0
She says she was shot. Then kidnapped by Chinese gangsters then she escaped.	0
The only two sober people there.	5
What the fuck did you do, man?	2
But do you truly believe that by deliberate present - day action we can neutralize that possibility and alter the future?	2
Who did this to you?	0
That's my brand.	0
I've had the time for it you know since the 25th of October 1942 to be exact.	0
I was window - shopping in Monterey, daydreaming about what I'd buy for her, if I had any money.	3
I am doing it.	0
It is about 900000 euros.	0
You steal a little swordfish, and Elinor should lighten up?	2
Hey uh... You hang in there.	0
Sir Commander Eddington has arrived.	0
You're not going camping with us?	0
You can still climb in that kiddie car and take a hike... unless you can fight better than you can drive!	2
I'm shaky.	3
You can get brave any time you feel like it.	1
Call the police.	5
I can't believe this. I thought you said they had nothing in the hopper.	2
Priests never tell anyone what they hear in the confessional.	0
And I fear no one, Especially an unholy spirit from an unsavory world.	4
What did you just say?	0
I'll take it.	0
Chicken-plucking guinea if you make it back... I ain't decided that yet.	0
Listen.	0
I've got a little problem.	5
Except never take drugs and go to AA meetings for the rest of your life.	4
Perhaps this was the one step too far.	5
Autumn, get out of here! Don't fight anymore!	4
That's very sporting of you.	1
Not even a perhaps or a maybe?	3
Man your stations.	0
The truth is I wanted to quit.	3
Ring it, mate.	1
I'm in rehab?	2
We'll be in the station soon. You'll be safe when we get there.	1
lt's pretty cut-and-dried.	0
Your team just got here.	0
Larner.	0
He changes. Sure he does.	0
No, no, no, I don't mean that.	2
He tried to run Meatball over.	0
Did you do it?	2
And Drago throws a hard right hand that stuns Rocky Balboa.	0
You know I've been in situations where like I've been shot at. You realize that right?	0
You know I am obliged to report you to the authorities.	4
I'll brain that guy.	4
Is it real? Is it real pig?	2
That's what I do.	1
Too much so	3
What the fuck takes a week?	4
It's better than dying in some dirty hotel.	3
Is Bob in yet? - Yes he is.	0
Good. Get up there, help Madge with the pig get your car and you're out of here. Get ready.	4
I blame me. I'm the one who got her killed.	3
How much time has the world got?	5
What is important about that action is that it was a number of Fortune companies telling that business, that they believe there is illegal conduct happening and they weren't gonna support it.	4
Must have been degrees to the shadow! There was no a cloud in the sky.	2
Right where it is.	0
How do you lift the spell?	0
Evie cannot be true!	0
What you do is you make 'em sign a form and you tell 'em	0
Oh, Captain, you got to stop this.	3
But it was that that looked.	2
I am operating in collusion with the woman Katya Orlova.	0
No, she's calling your home.	4
That was my meeting with Maria.	0
What about the girl?	0
And no one will believe me.	3
They only send you the check till you testify.	0
I'll not go!	4
I'm not going back to work now, thank you very much.	4
As soon as we finish a little business here we'll drop you at the nearest bus.	0
Bye - bye, baby.	1
Edward Lewis. - Yes sir.	0
Have you seen Trubel?	0
So the police are extended giving the famous protection, for which we are justly proud in this country, for a finger, eh?	2
Oh, he's the one who instigated this calamity!	2
I'll be sorry to leave Faith.	3
Kaili!	0
Inglethorp to wear clothes special black beard and glasses.	0
Professor.	0
Just so you know I left my badge at home.	0
Who got it George? Who's the new head?	0
Keith sir.	0
Carnegie...?	2
He is a scientist.	0
She was the beautiful Fox, you know.	1
His wife was English.	0
Look you're better here coping than in a clinic giving up. You're gonna be out here eventually coping anyway.	1
Either way, murder or suicide, I'd say he deserved it, wouldn't you?	1
Is that Kelly Burkhardt?	0
Mr. Vincent Antonelli will throw out the first ball.	0
Eleven hundred to you Pig.	0
Majesty?	0
How's it going?	1
Besides I already have one.	0
Just take your meat and get out.	4
And the longer you go the lower you go.	0
Dad!	4
I am a clown, and puzzled only by his presence in a place such as this, among such people as us.	2
When are you gonna fight a real fighter?	4
And I'm warning you.	4
Lucy, I'm getting a bit jumpy, to be honest.	5
Did we miss the Expressway?	0
Ka - rumph! We were smashed to port.	2
I hope you like it.	1
Calm down, fam!	4
I want you to check.	0
Josphine?	2
All right then.	0
How much time?	0
That's cool!	2
Burn this!	4
I'll do that. Uh... I'll go find him and I'll just ask him where car really is.	5
Ships will commence firing at 10:00.	0
I'm selling to the Hirohito Corporation.	0
What is it Cathy?	0
These rooms have been contracted for the ante will be $10 per chair per day.	0
But right now, I can't think of one.	2
Suzanne this is our editor Phil Hartley and sound editor Elliot Morse.	0
Come closer.	5
It... it's gonna be okay.	5
Are you kidding me?!	4
Either he falls in line or I'll break him so open they won't find the pieces.	4
They're hollow and empty.	3
Killed the pain all right, but he almost died.	5
Hey, I'm sorry about upstairs but I do see your pretty face and I just had to kiss it.	5
Always answer truthfully.	0
Range two miles.	0
Oh, it was just...	2
He was completely misquoted.	4
Why must I always be the one who puts the cat out.	4
Terrific!	1
Harry, how did you do it?	2
WTF. What am I supposed to do about the tour guide?	5
Here you are Tricky.	0
We are at war. We have all to do what we will be able.	5
Abercrombie and Blair.	0
You were very good in Public Domain.	1
You weren't zigzagging when you took the torpedo.	0
Is there a problem sir?	0
I'll just take my tail and I'll pick the lock like this!	0
He's in hell.	0
Mark, I was the one who had the worm. Thank you.	4
What was what?	2
What are you thinking, Lieutenant, that I'm a coward?	4
Torrey speaking.	0
He could go anytime. - Move. Move!	4
What's with those cicadas anyway?	2
You really should be AM and FM...	2
Here?	0
I knew it all along though, didn't I? What else it is new, right?	1
Hey it is them!	0
I had it great.	1
Your mommy took you to the hospital because you were hurt.	2
The Center for Democracy and Technology and the Electronic Frontier Foundation two high-powered organizations dedicated to internet freedom have both submitted legal briefs supporting Backpage in its cases against J.S. and Jane Doe.	0
I just... I like him.	1
Fuck him.	4
It's better you start getting used to them now.	0
What made you think you could get in?	2
That was our only way of finding out what was going on!	3
Mr. Maugham, the man is honest. I can trust you.	1
You aren't one of them, are you?	4
There's nothing we can do.	3
Everybody's been askin' for ya.	0
Yes, yes, yes. Shit, I must have.	1
The same all grind week after week. And so much stress.	3
Mr Rocky Balboa!	0
This is my job.	0
Tears ain't gonna help you now!	5
I better get Strom.	0
I understand that stud poker is your game.	0
Spoil what?	4
We're not having dinner tonight?	0
But we should be ready soon.	0
It would depend on his voice.	0
We're not allowed to accept tips.	0
Do you think that I have forgotten all that has happened?	3
We're not asking you to build the beastly rockets or push the button.	0
A man is going to die.	3
I am Miss Bianca and this is my...	0
You close the door please?	0
It's late.	0
Only if I deserve to be.	3
Where'd they go?	2
We got to do something or it'll be too late.	5
My grandma's really sick,	3
Effie is not gonna let you go unless you tell him where she is.	4
I left my home simply because I had to leave.	3
I didn't see him again for five years.	3
Tonight?	0
Please don't do this to me.	5
I'll take the 110 the 60.	0
This is just horrible.	5
I'll wait in the hall.	0
I'm going to need a lawyer.	0
That is correct.	1
They were sailors, same as me... Slaughtered by that monster You're tryin' to make friends with.	4
I thought I was doing smart business.	3
Say we'll be happier there than ever.	1
I should explain something to you Governor.	0
Ning!	2
Isn't this a school day?	2
Miss Bianca would you...	0
Oh it's Elder!	0
I'm so glad we stayed!	1
Bird?	0
Tell me Oliver what's Magnus like?	0
Go to the window.	0
You have never seen me before today?	0
I get seasick. Well there's a deserted town in North Dakota that we could buy.	0
Legislative support?	0
But the second time she was dead.	0
Fucking A, sir.	1
Adelaide, are you OK?	5
I'm afraid it's all my fault.	3
Start a whole new operation.	0
She can also support your alibi quite effectively.	0
It does to someone who doesn't want us closer to the Ivory Tower.	0
Dude, there's not any chance of my becoming involved in this, is there?	5
Whenever I'm petrified, I either cry or sing.	5
I've been gone a long time.	0
Don't tell me you're embarrassed?	2
Who said I'm moving?	2
Just a walk in the park.	1
I'll settle for the 1700 that I've already lost.	0
I'm sick and tired of this delay.	3
Doc...	0
Now I'll turn you over to Captain Eddington.	0
Pay attention to me.	4
They look like giants.	2
I've been waiting days for that slow boat of yours to come in!	4
Ensign Jere Torrey.	0
That right Melba?	0
Are we gonna rescue an old man or stand here and argue?	4
Why Grey what a thing to say!	0
How far back do you and he go?	2
Shut up, Thodore. If you repent, hand that stolen money over to me.	4
Hello Cynthia.	0
Okay?	0
Let me tell you, young lady, it is never easy to be the son of a successful father.	3
Sit down!	4
Pull yourself together and I'll let you go.	4
You'll regret this!	4
So am I.	0
He'll leave and take the little brat with him.	4
No not exactly.	0
You got a badge and a gun but you're still a punk so shut up - - Anderson, please!	4
I'll be surprised. What about years?	2
You know you just can't turn tricks forever. You gotta have a goal.	0
A little poontang might ease your mind a bit.	1
I can't think why.	0
Say, wait a minute.	2
What's that?	0
Nothing will ever happen to me anymore!	1
Trubel is that...	0
It will take down just about anything.	0
We got nothing to talk about.	4
Help, I'm slipping!	5
No not Hastings.	0
Why's she making those funny noises?	2
Right Junior.	0
Hey, she loves those flabellina oculina!	2
Sorry, Spencer, I didn't mean to scare you.	3
We met on a bus.	0
Drummer boy beat to general quarters.	0
Everything else stops...	5
Garter belt?	2
We don't--we don't wanna do this but...	0
Come on, damn it!	4
I don't know what you're talking about.	5
They'll learn quickly.	1
Mr. Big Cheese wants to see you now.	0
Everybody's a screwball in some way.	1
This is a merchant ship. We're carrying machine parts.	1
Halt negotiations immediately.	4
Can we ever believe again?	3
Were they involved in a gig?	0
Stand by to fire another full pattern.	0
Didn't you march today?	2
Mother open.	0
A spermicide used with a diaphragm. That's why his sperms were dead.	0
I know you are, but this just got times harder for me to get out of.	3
Stand here and argue.	4
The fairy tale again.	4
Come right to course 045.	0
A high-priority item... Was the analysis of fingerprints found in Ms. Polhemus' apartment.	0
I have known what it is like to be in love, to be married in a church to a man that I love,	1
So, I take it you've been busy.	3
Hey let's play With the mystic spirit board ok?	0
What the fuck are you doing in my office?	4
Leningrad.	0
But you don't hear me complaining.	4
The choices I made.	4
We're going now, and I was afraid I wouldn't see you again.	3
But he didn't give a shit.	4
There's a shortcut near here.	1
Law, why are you so cross?	2
All I have to do...is press this little send button.	0
All right. Nobody move.	5
Now, that doesn't go in there.	4
Do your grandfather a favour and pass them out among your friends.	0
Quickly!	5
Vulcania?	0
Hsiao-tsing!	0
What do it say?	0
Elise?	0
All right, though, innit?	1
Vamos!	1
She's a good person.	1
To me, man is a tremendous creation, an inconceivable thought.	2
That's not gonna happen.	4
For heaven's sake, stay there!	4
They were nothing. Just a harmless sweetener.	0
She'll be dead before the sound gets there.	5
That don't stop me from taking a saintly pleasure when I get a chance.	1
Hi Jane.	0
Captain, there's a few bodies up there.	5
Well, when all this started, I don't think I imagined myself standing here with you tonight.	2
Now, if you don't, then I will suspend you.	4
Go ahead, bet your sixes, buster.	1
What a comeback Jesse ventura!	0
You're probably wondering what I'm doing here in this box.,	2
Well make up a time. You know a time like you know.	0
But don't stay up too late.	0
I know. I don't want to say. I know how upset you'll be. I know how upset I was.	5
Around about midnight, the ghosts and banshees get together for nightly jamborees.	5
She had my finger, you know...	3
Oh, hell!	2
You couldn't have timed it better.	1
Miss Dorne.	0
Finally.	1
I thought he'd kill me.	5
The belle from hell Versus the dove from above In a one - soul, anything goes match - up, Wheatley.	1
Ten.	0
At some point the thought would have occurred to you.	0
Let's not think about Bruce or anything sad right now.	3
I shall miss you too.	3
If we can force them to come in and face us, we might actually have a chance to overpower them and escape.	1
I located my daughter.	0
I just hope there's no snakes round here.	5
I got it.	0
The guns.	0
What are you trying to do to me?	5
There's no script for this one?	0
Murdered angels don't go to Heaven.	3
I feel like such a fool.	3
I spent most of my life in institutions.	3
My family.	0
I've already seen a doctor.	4
I think we should talk.	5
I believe that Yakov is a great and important man who is trying to restore himself and cannot survive without me.	0
Whereas when you scratch the apprentice kid,	2
l can't stand this shit. - Hey, Walter, please.	4
And every single one of those memories that you're so desperate to pry out of his damaged brain can turn him right back into it.	5
Compulsory call Kid.	0
Pair of nines bets.	0
All right, Lytton boy, what we got?	1
Don't run away!	4
Who - Who? Who's sick?	3
You hadn't had much contact with her, then?	3
She's two hundred years old.	2
Bertie is taken.	3
Stop arguing!	4
This is from the girls at the Afterburner.	0
Decker's been calling again.	1
So... back in the mid-90s I'm in Vegas.	0
Drop it or the little shit's dead!	4
Cassiday coming alongside sir.	0
Do you think it's an epidemic like the flu?	5
Mr. Inglethorp.	0
There's your answer, professor.	4
The most ironic thing is that the postings were true because Belfort and others from Stratton Oakmont pled guilty to manipulating that particular security.	0
You go for the piano for the first month.	2
You know, you could pay me. That's one way to break the ice. Oh, yeah, I'm sorry.	4
You think that's what's driving him?	0
Okay. Calm down.	0
Look, friend, I already told you, you don't know me.	4
Hobson, why did you bring him here?	4
No stay there. You must stay.	0
No sir.	0
No. - Really not?	5
Does that sign say BQE?	1
It's 5 milligrams.	0
( chuckles )	1
You know maybe some place more affordable for you Even better for--for isaac.	0
Everybody is afraid here.	5
While you try to steal my money the union accepts an offer from Jeremy.	4
I got this new apartment with no furniture in it.	0
Nothing just--I just hold on.	0
Well, this may not be the best time to bring it up, but a call just came in.	5
What happens to us now?	5
Felix. I'm all shook up.	5
Have you forgotten it?	2
I hate this river.	4
Anne was that he had a co-conspirator who laundered the money for him, but no one could figure out who it was.	4
Cheers.	1
I think Sidney was kind of cute.	1
Hold on I'll find out.	0
No no no no.	0
You should rest.	1
What are you doing, making a career out of this?	2
Therefore, it must be a metal.	5
He was a bully in the third grade.	0
You knew that file didn't have a damn thing to do with my case.	4
That's a hell of a story, Bell.	2
Yes well... some write better than others.	0
I can't get this blasted thing started.	4
Just old friends.	0
I've never been invisible before.	2
I'm not usually this fragile.	3
I love this car.	2
Abdul Qader's sons were fighting in Sayghani.	0
That's why we're where we are right now.	0
All I've got are a lot of bad habits and a lot of bad debts.	3
If you wan na end this, let's end it now.	4
Now I'm sure many of you have questions You'd like to ask.	0
Gentlemen this game is five-card stud poker.	0
I'm sure glad we've run into you.	1
So that's where the old raunch kept his stash!	2
You are the most incredible creature I've ever met.	1
Sound General Quarters.	0
You can do it!	1
Thank you. Good-bye.	0
Warriors?	0
The National Center for Missing and Exploited Children reported an 846 percent increase in reports of suspected child sex trafficking.	0
In case I want to read it more than once.	1
So it's their baby not ours.	0
I see. So what do we do now?	2
Drop that wood!	4
I thought I was someone who I wasn't.	2
That's gonna be hard.	5
I asked you to dance three times and you didn't wan na.	3
King Lombino.	0
This blue one.	0
Will you shut up about the Army?	4
Give a girl a chance to breathe.	4
Hi! Hi Princess! This isn't really the best time right now.	1
I'm talking to Mr. Reilly.	0
Defendant.	0
And then suddenly this knight on a white horse with these colours flying would come charging up and draw his sword and I would wave.	0
Not the gondola, not the gondola.	5
Leave that paintbrush here!	4
Yeah, then why are you trying to hurt me?	5
You've got the Father the Son and the Holy Ghost.	0
It's a hell of a way to impress my new partners.	5
I want to introduce you to the boss.	0
There was no way she would have showed up if she didn't think she was safe, especially with the child.	1
For you.	0
Come on, what are you fellows gaping at?	4
You can do this?	2
With all the contributions of the Sea Hawks... we can not possibly match Garcia's vast resources.	5
And now this?	4
Nick's here!	0
I'm good at it.	1
A few new dents.	0
This is your problem.	4
Charlie, have you thought how horrible it must have been?	3
It's him I'm asking, Dorothea, not you. See?	4
Look, you can't dwell on what you hoped was gonna happen with Hawthorne.	2
At the back are what bikers call Cages Cars and trucks good for hauling beer and Prospects without bikes.	0
What's it to you if I brought a woman, a man or a fuckin' Muscovy duck?	4
Christ.	4
Get out!	4
